name,address,lat,lon,hours,source,state,phone,website,facility_type,osm_id
Donnelly Food Pantry,"135 Front Street, Donnelly, ID, 83615",44.7312722,-116.0799453,"Th 16:00-17:45,15:45-17:45",osm,ID,,,food_bank,way/1160269623
Food Bank of Northern Indiana,,41.6679479,-86.260411,,osm,,,,food_bank,way/1161803262
Families Unlimited Network,"2610 Sunset Drive West, Univerity Place, WA, 98466",47.2360938,-122.5454192,,osm,WA,,,food_bank,way/1166045089
Neighbor to Neighbor Food Bank,,41.1057895,-82.6146126,,osm,,,,food_bank,way/1171323387
Key Peninsula Bischoff Food Bank,"12402 134th Avenue Northwest, Gig Harbor, WA, 98329",47.3708967,-122.7166018,,osm,WA,,,food_bank,way/1175217142
Bishop's Storehouse,"751 West 700 South, Salt Lake City, UT",40.7531581,-111.9134934,"Mo-Tu, Th-Fr 08:30-16:00; We 08:30-19:00",osm,UT,+1 801-240-7320,,food_bank,way/1177699585
Keep Community Development,"1901 Harrison Street, Philadelphia, PA, 19124",40.0159923,-75.0751641,"Tu 17:00-18:00 ""food pantry"", Sa 12:00-14:00 ""food pantry and soup kitchen""",osm,PA,+1 215-533-3021,,food_bank,way/1181454537
Faith Assembly of God,"1926 Margaret Street, Philadelphia, PA, 19124",40.012958,-75.0779006,"Tu-Th 10:30-12:00, 13:00-14:00",osm,PA,+1 215-535-8581,,food_bank,way/1182700367
Faith Baptist Food Pantry,,41.6876867,-86.2676199,,osm,,,,food_bank,way/1183943976
Sanpete Pantry,,39.530648,-111.4677477,,osm,,,,food_bank,way/1184516426
Idaho Foodbank Lewiston,,46.3813118,-116.9798809,,osm,,,,food_bank,way/1184664320
Christian Food Bank of Salemburg,,35.0158513,-78.5031688,,osm,,,,food_bank,way/1184725749
Food Bank of Lincoln,"1221 Kingbird Road, Lincoln, NE, 68521",40.8518327,-96.7394685,,osm,NE,,,food_bank,way/1185200611
Christian Family Ministries of Coleman County,"519 West Pecan Street, Coleman, TX, 76834",31.8298121,-99.4279484,,osm,TX,,,food_bank,way/1186504499
Temple of Faith Community Church,"1532 Sellers Street, Philadelphia, PA, 19124",40.0141172,-75.0872145,"Tu,Th 17:30-19:00",osm,PA,+1 215-744-7910,,food_bank,way/1187829969
Buffalo Food Shelf,"301 12th Avenue South, Buffalo, MN, 55313",45.1678354,-93.8541087,,osm,MN,,,food_bank,way/1190455254
Lake City Community Food Bank,,47.7269996,-116.8074405,,osm,,,,food_bank,way/1190855561
Jerusalem French Church S.D.A.,"537 East Wyoming Avenue, Philadelphia, PA, 19120",40.0205737,-75.1148388,We 18:00-19:30,osm,PA,+1 215-324-0374,,food_bank,way/1191904712
Rio Grande Food Project,,35.0933805,-106.709077,,osm,,,https://rgfp.org,food_bank,way/1192116088
Anchor House,,38.956026,-85.8836179,,osm,,,,food_bank,way/1192761439
Food Bank of Contra Costa & Solano,"2370 North Watney Way, Fairfield, CA, 94533",38.2389087,-122.0759108,"Mo-Fr 07:00-15:30; Sa closed ""By appointment""; PH closed",osm,CA,+1 707-421-9777,https://www.foodbankccs.org/,food_bank,way/1193429730
The Simple Way,"3234 Potter Street, Philadelphia, PA, 19134",39.9978618,-75.1121717,Mo 16:00-16:30,osm,PA,+1 215-423-3598,,food_bank,way/1200950246
Food Finders Food Bank,,40.4323155,-86.8844129,,osm,,,,food_bank,way/1201167162
St. Philip's UMC,"718 East Tioga Street, Philadelphia, PA, 19134",40.0013379,-75.1156946,"We 11:30-13:00 ""Soup kitchen""",osm,PA,+1 215-634-5222,,soup_kitchen,way/1201748608
Holy Redeemer Catholic Church Food Distribution Center,"231 Vargas Alley, San Antonio, TX, 78203",29.4147759,-98.4582094,,osm,TX,,,food_bank,way/1202456145
Christ Bible Fellowship Church of Philadelphia,"1921 East Venango Street, Philadelphia, PA, 19134",39.9995683,-75.1022127,Sa[3] 10:00-12:00,osm,PA,+1 215-300-4917,,food_bank,way/1203178155
Richard & Friends United in the Community,"1916 East Venango Street, Philadelphia, PA, 19134",39.9995646,-75.1029845,"Mo,We-Fr 15:00-17:00, Tu ""Emergency""",osm,PA,+1 267-505-4451,,food_bank,way/1204917398
Fishkill Food Pantry,,41.5358885,-73.8998332,,osm,,,,food_bank,way/1205941638
Saint Margaret Mary Food Bank,,29.3832516,-98.4585895,,osm,,,,food_bank,way/1205965523
SECOR Food Bank,"17151 Pine Lane, Parker, CO, 80134",39.5439164,-104.7901159,,osm,CO,,,food_bank,way/1208537315
Trinity Presbyterian Church,"2905 Frankford Avenue, Philadelphia, PA, 19134",39.9897065,-75.117364,"Su 11:00-12:00 ""Food pantry"", Sa 10:00-12:00 ""Food pantry"", Oct-Jun Sa[3] 13:00-15:00 ""Soup kitchen""",osm,PA,+1 215-739-6829,,food_bank,way/1209564478
Crusaders for Christ,"1201 South 47th Street, Philadelphia, PA, 19143",39.9448568,-75.2122225,Su[3] 14:30-16:00; Fr 16:00-17:00,osm,PA,+1 215-387-3014,,food_bank,way/1210583352
Manna House,"Tulsa, OK",36.1610554,-95.9211433,,osm,OK,,,food_bank,way/1210627229
Saint James Outreach House,"147 Evansburg Road, Collegeville, PA",40.1807456,-75.4298361,,osm,PA,,,food_bank,way/1214607816
Open Cupboard,"406 2nd Avenue, Osceola, WI, 54020",45.3199317,-92.7029174,,osm,WI,,,food_bank,way/1227694557
Acts of Love Food Pantry,,35.6942806,-97.0645978,,osm,,,,food_bank,way/1229243392
Operation Blessing,"600A Lafayette Road, Portsmouth, NH, 03801",43.0561263,-70.7707764,We-Fr 10:00-16:00; Sa 09:00-12:00,osm,NH,+1-603-430-8561,https://www.operationblessingnh.org/,food_bank,way/1229799231
Oregon Food Bank,"7900 Northeast 33rd Drive, Portland, OR, 97211",45.5801232,-122.6319542,,osm,OR,+1 503 282 0555,https://www.oregonfoodbank.org/about-us/locations/metro-and-washington-county-services,food_bank,way/1230732021
Catholic Charities Poteau Food Pantry,,35.0526715,-94.6158292,,osm,,,,food_bank,way/1234788067
the commons,,32.7785761,-108.2709013,,osm,,,,food_bank,way/1235072732
First Baptist Church Food Pantry,,42.8824505,-71.3247472,Tu 15:30-17:00;Th 09:30-12:00,osm,,+1-603-421-1897,,food_bank,node/1238096569
Litchfield Food Pantry,,42.8427853,-71.4813717,Mo 09:00-12:00;We-Th 09:00-12:00,osm,,,https://www.litchfieldchurch.org/serving/food-pantry/,food_bank,node/1238099518
Agape Ministries,"1220 East Spring Street, Saint Marys, OH, 45885",40.5464943,-84.3703902,,osm,OH,+1-419-394-8700,,food_bank,way/1238759060
Harvest Time Christian Fellowship,"4001 North 9th Street, Philadelphia, PA, 19140",40.0130835,-75.1414063,Mo 18:30-19:30; We 18:30-19:30,osm,PA,+1 215-225-4823,,food_bank,way/1239687899
Hunting Park NAC,"3760 North Delhi Street, Philadelphia, PA, 19140",40.0098039,-75.1436156,"Tu 14:00+ ""closing time not specified""",osm,PA,+1 215-225-5560,,food_bank,way/1240008921
Tabernaculo De La Fe Assemblies,"5428 North Front Street, Philadelphia, PA, 19120",40.0330986,-75.1221724,Su 15:00-18:30; We-Fr 08:30-14:30; Sa 10:00-13:00,osm,PA,+1 215-301-4229,,food_bank,way/1240609355
The Cove,,48.3641783,-120.1210494,,osm,,,,food_bank,way/1245133226
Catholic Charities Of Des Moines - Food Pantry,,41.595973,-93.5856816,,osm,,,,food_bank,way/1250188110
Mesha Church of Deliverance,"26 South 57th Street, Philadelphia, PA, 19139",39.9605897,-75.2352407,Tu 11:00-02:00,osm,PA,+1 215-474-4476,,food_bank,way/1255765979
Little Miami Food Service,"4766 Whitacre Drive, Morrow, OH, 45152",39.3579933,-84.0971904,"Mo,Fr 09:00-12:00",osm,OH,,https://littlemiamifoodservice.org/,food_bank,way/1256731755
Zion Pentecostal Community Development Corp.,"6055 Vine Street, Philadelphia, PA, 19139",39.9670297,-75.2415922,"Th, Sa 10:00-12:00",osm,PA,+1 215-431-7291,,food_bank,way/1256946223
Metrocrest Services,"1145 North Josey Lane, Carrollton, TX, 75006",32.9554158,-96.8911173,,osm,TX,+1-972-446-2100,https://metrocrestservices.org,food_bank,way/1257082093
Lovington Food Coalition,,32.9602158,-103.3476625,,osm,,,,food_bank,way/1259729585
Tulsa & Creek Counties Senior Nutrition,"3602 East Pine Street North, Tulsa, OK, 74115",36.1768578,-95.9383815,,osm,OK,,,food_bank,way/1259830184
Tulsa & Creek Counties Senior Nutrition,"3414 East Pine Street North, Tulsa, OK, 74115",36.1767725,-95.9389613,,osm,OK,,,food_bank,way/1259830185
Bible Way Baptist Church,"1323 North 52nd Street, Philadelphia, PA, 19131",39.9738576,-75.225859,Tu 08:30-14:00,osm,PA,+1 215-879-9953,,food_bank,way/1260733708
Truth Memorial Baptist Church,"1540 North 56th Street, Philadelphia, PA, 19131",39.9761259,-75.2338983,We 07:30-12:00,osm,PA,+1 215-477-3105,,food_bank,way/1262964213
Faith Baptist Church,"4601 North Market Street, Champaign, IL, 61822",40.1725986,-88.2403323,,osm,IL,+1-217-367-9918,https://faithchampaign.org/,food_bank,way/1263750626
Westchester Food Pantry,"1938 South Mannheim Road, Westchester, IL, 60154",41.8509858,-87.8821646,,osm,IL,+17089274826,http://www.westchesterfoodpantry.org/,food_bank,way/1267731219
Ashland Food Bank,,46.6312328,-68.4067477,,osm,,,,food_bank,way/1270611270
St. John the Baptist Catholic Church Food Bank,"804 South Lincoln Street, Longmont, CO, 80501",40.1500475,-105.1128576,,osm,CO,,,food_bank,way/1273250715
Love Thy Neighbor Ministries,"1391 East Michigan Avenue, Battle Creek, MI, 49014",42.3091737,-85.11255,,osm,MI,,https://lovethyneighborbc.org/,food_bank,way/1274761016
3rd Avenue Marketplace,,47.7085297,-116.9293971,,osm,,,,food_bank,way/1287782849
Sturdy Shelter Food Closet,"10 Shumway Avenue, Batavia, IL, 60510",41.8495459,-88.3079896,,osm,IL,,,food_bank,way/1292384789
7th Street Food Pantry & Outreach,"4233 South 7th Street, Phoenix, AZ, 85040",33.4074886,-112.0642448,,osm,AZ,,,food_bank,way/1292986492
Emmanuel Food Pantry,,47.2064304,-122.2272849,"Tu,Fr 10:00-12:00; We 15:00-17:00",osm,,+1-253-863-3655,,food_bank,way/1298277525
West Texas Food Bank,,31.8611621,-102.3230257,,osm,,,,food_bank,way/1300097686
Laredo Regional Food Bank,"2802 Anna Avenue, Laredo, TX",27.5248874,-99.521651,,osm,TX,,https://laredoregionalfoodbank.org,food_bank,way/1303809810
Winnemucca Food Bank,"150 South Bridge Street, Winnemucca, NV, 89445",40.9743567,-117.7365312,,osm,NV,,,food_bank,way/1307305148
Food Pantry,,36.7276507,-91.851185,,osm,,,,food_bank,way/1308851146
First African Presbyterian Church,"4159 West Girard Avenue, Philadelphia, PA, 19104",39.9739199,-75.209636,Mo 09:00-12:00,osm,PA,+1 215-477-3100,,food_bank,way/1309508413
Fairfield Interfaith Food Pantry,,44.5870281,-69.5963791,,osm,,,,food_bank,way/1313323571
Goldendale Food Bank,,45.8224431,-120.8218218,,osm,,,,food_bank,way/1313814156
MSU Denver Rowdy's Corner,"900 Auraria Parkway, Denver, CO, 80204",39.7450218,-105.0057265,,osm,CO,+1-303-615-0423,https://www.msudenver.edu/student-care-center/rowdys-corner/,food_bank,way/1315644247
CCD Swooper Market,"900 Auraria Parkway, Denver, CO, 80204",39.7449753,-105.0055096,,osm,CO,+1-303-352-6532,https://www.ccd.edu/student-government-association,food_bank,way/1315880082
Hope Center,"1802 North Lincoln Avenue, Urbana, IL, 61801",40.1294811,-88.219037,"We 10:00-12:00,17:00-18:00",osm,IL,+1-217-607-5654,https://tvc.us/vineyard-care,food_bank,way/1317434726
Celestial Tabernacle HCOG,"1263 North 26th Street, Philadelphia, PA, 19121",39.9755643,-75.1783286,Tu-Th 08:00-11:00,osm,PA,+1 215-232-5863,,food_bank,way/1320462067
Harvest from the Heart,"3817 Pleasant Avenue, Minneapolis, MN, 55409",44.9335536,-93.2823677,Tu-Fr 11:00-16:00; Sa 10:00-13:00; PH off,osm,MN,+1-612-822-2101,https://www.harvestfromtheheart.org,food_bank,way/1321507602
Eastern Illinois Foodbank,"2405 North Shore Drive, Urbana, IL, 61802-7221",40.138076,-88.2227511,Mo-Th 07:00-16:00; Fr 07:00-12:00,osm,IL,+1-217-328-3663,https://www.eifoodbank.org/,food_bank,way/1324392366
BASH - Bikers Against Statewide Hunger,"103 140th Street South, Tacoma, WA, 98444",47.1305935,-122.4323185,,osm,WA,,,food_bank,way/1332533347
Our Neighbor's Pantry,,32.8282241,-109.720719,,osm,,,,food_bank,way/1333612950
Strictly For Christ Ministries,"2169 66th Avenue, Philadelphia, PA, 19138",40.0552269,-75.1573279,"Tu,Fr 17:00-19:00",osm,PA,,,food_bank,way/1339259202
ASYMCA Food Pantry & Thrift Store,"2304 Indiana Avenue, Fort Campbell, KY, 42223",36.6318496,-87.4485774,Tu-Fr 10:00-15:00,osm,KY,+1 270-956-1566,https://fortcampbell.asymca.org/services/food-thrift-store/,food_bank,way/1340910461
RSMER Community Pantry,"1619 State Avenue, Alamosa, CO, 81101",37.4557084,-105.8658268,,osm,CO,,,food_bank,way/1343584571
La Crosse Building,,39.1650759,-90.7846238,,osm,,,,food_bank,way/1347902161
Freestore Foodbank,"3401 Rosenthal Way, Cincinnati, OH, 45204",39.0841166,-84.5794942,,osm,OH,,https://freestorefoodbank.org/,food_bank,way/1349020997
Foodbank of Southeastern Virginia and The Eastern Shore,"24530 Coastal Boulevard, Tasley, VA, 23441",37.707136,-75.7063039,,osm,VA,+1-757-787-2557,,food_bank,way/1353798474
Morrisonville-Palmer Food Pantry,,39.4199034,-89.4549761,,osm,,,,food_bank,way/1359187225
Northern Lehigh Food Bank,"7884 Center Street, Slatington, PA, 18080",40.7458538,-75.636106,,osm,PA,+16107679525,,food_bank,way/1359880191
Sumner Community Food Bank,"15625 Main Street East, Sumner, WA, 98390",47.2031027,-122.2202711,,osm,WA,,,food_bank,way/1364084620
Mercy Mission 2,"114 East 147th Street South, Glenpool, OK, 74033",35.9525598,-96.0073062,"Mo,We 12:00-16:00; Sa 10:00-12:00",osm,OK,+1 918 694 3840,https://mercymission2.org/,food_bank,way/1368175399
Miss Virginia's Food Pantry,"1312 South Hanna Street, Fort Wayne, IN, 46802",41.0738621,-85.1291824,,osm,IN,,,food_bank,way/1369357069
Utah Food Bank Timpanogos Distribution Center,,40.1549511,-111.645495,,osm,,,,food_bank,way/1373649066
Six Rivers Food Pantry,"222 West Amelia Street, Cassville, WI, 53806",42.7152284,-90.9928383,,osm,WI,+1-608-434-0420,https://sixriversfoodpantry.com/,food_bank,way/1374766557
J216 Ministry,"4988 US 50, Bainbridge, OH, 45612",39.230149,-83.2573901,,osm,OH,,,food_bank,way/1376596335
Becker County Food Pantry,610 Terry Street,46.8334121,-95.8359113,,osm,,+1-218-846-0142,,food_bank,way/1387873133
Christy's Foundation,"9301 Tampa Avenue, Northridge, CA, 91324",34.2394863,-118.5563539,,osm,CA,,https://christysfoundation.org/northridge/,food_bank,way/1387934101
Samella Williams Angels Unaware Ministry,"155 Stolle Lane, Flatonia, TX, 78941",29.9010167,-97.1994722,,osm,TX,+1-512-786-3163,https://www.swaum.org,food_bank,way/1389074916
Yamhill Community Action Partnership,"1317 Northeast Dustin Court, McMinnville, OR, 97128",45.2168511,-123.1768115,,osm,OR,+1 503-472-0457,https://yamhillcap.org/,food_bank,way/1389871551
Lowhill Church School - Food Pantry,"4691 Lowhill Church Road, New Tripoli, PA, 18066",40.6466002,-75.6857362,,osm,PA,,,food_bank,way/1391659873
Food Bank of Northwest Indiana,"6490 Broadway, Merrillville, IN, 46410",41.5015057,-87.3375365,,osm,IN,,https://foodbanknwi.org/,food_bank,way/1392745333
Clintonville-Beechwold Community Resources Center - Family Services and Choice Food Pantry,"14 West Lakeview Avenue, Columbus, OH, 43202",40.0276465,-83.0153489,Mo-Fr 12:00-16:00,osm,OH,,,food_bank,way/1396257110
St. Vincent de Paul Marinette Food Pantry,"2000 Cleveland Avenue, Marinette, WI, 54143",45.0853623,-87.6333918,,osm,WI,,https://svdpmarinette.org/food-pantry/,food_bank,way/1410577120
The Rainbow Pantry,,34.2814848,-83.1112104,,osm,,,,food_bank,way/1414917484
Food Pantry,,39.0295916,-96.8414561,,osm,,,,food_bank,way/1416789635
King City Food Bank,,36.2130475,-121.1240499,,osm,,,,food_bank,way/1418571335
United Way of Southeast Louisiana Northshore Prosperity Center,,30.4830092,-90.0959236,,osm,,,,food_bank,way/1418994569
Lake Stevens Community Food Bank,"8021 20th Street Southeast, Lake Stevens, WA, 98258",47.9784017,-122.1216515,,osm,WA,,,food_bank,way/1419033315
Drain Fish Food Pantry,"128 West C Avenue, Drain, OR, 97435",43.6636529,-123.3158006,Tu 09:00-13:00,osm,OR,,,food_bank,way/1419282834
St. Teresa Center Food Pantry,,30.2069971,-95.5310432,,osm,,,,food_bank,way/1420080101
Cheshire Community Food Pantry,,41.5331872,-72.8991017,,osm,,,,food_bank,way/1421743876
The Open Door Food Pantry,"293 Creek Drive, Hertford, NC, 27944",36.204702,-76.4486327,,osm,NC,,,food_bank,way/1423074498
Burgettstown Area Food Pantry,,40.3400616,-80.3845825,,osm,,,,food_bank,way/1425095986
Food pantry for Community Church of Boulder Jct.,"5484 Community Street, Boulder Junction, WI, 54512",46.1119264,-89.6473286,,osm,WI,,,food_bank,way/1427466728
Glen Ellyn Food Pantry,"55 North Park Boulevard, Glen Ellyn, IL, 60137",41.8614256,-88.0607207,,osm,IL,+1-630-469-8668,,food_bank,way/1428356107
Waldport Food Share,"3710 South Crestline Drive, Waldport, OR, 97394",44.3996837,-124.0661437,Tu 12:00-15:00; Th 12:00-15:00; Nov Th[4] off,osm,OR,+1-541-563-3710,https://southlincolnresources.org/food-share/,food_bank,way/1430373373
Blytheville-Gosnell Area Food Bank,"122 West Main Street, Blytheville, AR, 72315",35.9278165,-89.9037864,,osm,AR,,,food_bank,way/1430679564
Mississippi County Union Mission,400 East Walnut Street,35.9288021,-89.8988232,,osm,,,,food_bank,way/1430679627
Heart 2 Hand Bingham Food Pantry,"190 South Holmes Avenue, Shelley, ID, 83274-1322",43.3799862,-112.1215433,,osm,ID,,,food_bank,way/1431022396
Feeding Southwest Virginia,"1025 South Electric Road, Salem, VA, 24153",37.2784597,-80.0366315,,osm,VA,,https://feedingswva.org/,food_bank,way/1433177099
Peter's Pantry,"843 South 21st Street, Manitowoc, WI, 54220",44.0908385,-87.6742026,,osm,WI,+1 920-682-6989,https://peterspantry.org,food_bank,way/1434216624
Bullhead Regional Food Bank,"590 Hancock Road, Bullhead City, AZ, 86442",35.1070868,-114.6306919,,osm,AZ,+1-928-758-7717,,food_bank,way/1435817892
The Salvation Army,,32.9004082,-80.0038034,,osm,,,,food_bank,way/1436481847
Ohio County Food Pantry,,37.4407009,-86.8937689,,osm,,,,food_bank,way/1442050040
Collierville Food Pantry,,35.0372118,-89.6501957,,osm,,,,food_bank,way/1443000201
Community Connecting Us - Food Pantry & Little Free Library,,39.6078352,-76.1183216,,osm,,,,food_bank,way/1446375518
Cokato Area Food Shelf,,45.0754531,-94.1898327,,osm,,,,food_bank,way/1446425660
Eleanor's Pantry,"221 Drew Street, Paw Paw, MI, 49079",42.222443,-85.8888293,,osm,MI,+12694150444,https://www.eleanorspantry.org/,food_bank,way/1446431770
Auburn Interfaith Food Closet,"1788 Auburn Ravine Road, Auburn, CA, 95603",38.9223454,-121.0588458,,osm,CA,+1-530-885-1921,https://auburnfoodcloset.org/,food_bank,way/1446693401
Middletown Food Pantry,"980 Beechwood Avenue, Middletown, IN, 47356",40.0634086,-85.5412638,Mo 17:00-19:00; We 09:00-12:00,osm,IN,,,food_bank,way/1448513541
Manila Food Pantry,"203 Baltimore Avenue, Manila, AR, 72442",35.8796469,-90.1665656,,osm,AR,,,food_bank,way/1450744022
Seacoast Dream Center,"5505 North Rhett Avenue, North Charleston, SC, 29406",32.8988392,-79.9867153,,osm,SC,,,food_bank,way/1454535076
Ponca Tribe Food Distribution Office,,36.599362,-97.0821931,,osm,,,,food_bank,way/1455546943
Fort Peck Tribes Commodity Warehouse,"300 Industrial Park Rd, Poplar, MT, 59255",48.106146,-105.2010033,,osm,MT,+1-406-768-5321,,food_bank,way/1456611541
Oak Hill Food Pantry,"105 West Main Street, Oak Hill, OH, 45656",38.8954564,-82.5728194,,osm,OH,,,food_bank,way/1457640711
Greater Galatia Ministerial Alliance,,37.8404982,-88.6117601,We 10:00-13:00,osm,,,,food_bank,way/1461362634
Love Thy Neighbor Ministries,,42.3098774,-85.1147165,,osm,,,,food_bank,way/1465354119
Kearney Food Pantry,,39.3731813,-94.3637502,,osm,,,,food_bank,way/1465416915
Henderson County Food Pantry,"715 East Corsicana Street, Athens, TX, 75751",32.2044141,-95.8455122,,osm,TX,,,food_bank,way/1466991279
Beacon of Hope Inc. - Food Distribution Center,"41 Mill Street, Mount Holly, NJ, 08060",39.9932185,-74.786289,,osm,NJ,+16092886517,http://www.beaconofhopeinc.com/programs.html,food_bank,way/1469978025
Over-The-Rhine Kitchen,"1620 Vine Street, Cincinnati, OH, 45202",39.1136862,-84.5157995,"Sa,Su unknown; Mo-Fr closed",osm,OH,,,soup_kitchen,way/1481241557
Highland Food Bank,,46.7026565,-120.7550882,,osm,,,,food_bank,way/1486127367
Feeding Avery Families,,36.0950643,-81.9311305,,osm,,,,food_bank,way/1486392113
Orchard Church Service Ministries,"37 North Main Street, Magnolia, DE, 19962",39.0740093,-75.4785084,,osm,DE,,https://orchardchurchde.com/branch-out/serviceministries/,food_bank,way/1487050275
